Fan_inlet_temperature_R,Fan_inlet_Pressure_psia,bypass_duct_pressure_psia,HPC_outlet_pressure_psia,Ratio_of_fuel_flow_to_Ps30_pps_psia,Corrected_core_speed_rpm,High_pressure_turbines_Cool_air_flow,Low_pressure_turbines_Cool_air_flow
0.068836145,0.068836145,0.068832956,0.002863207,0.08382743,0.050389405,0.047640037,0.042521864
0.068836145,0.068836145,0.068832956,-0.0029045923,0.069710344,0.08868486,0.05016819,-0.017573081
0.068836145,0.068836145,0.068832956,0.022072533,0.06766157,0.046026073,0.023224425,0.00829719
0.068836145,0.068836145,0.068832956,-0.009554787,0.07975201,0.044126343,0.030042937,-0.024163954
0.068836145,0.068836145,0.068832956,-0.01641499,0.0788534,0.06645405,0.020340422,0.014355212
0.068836145,0.068836145,0.068832956,0.0132525815,0.043755535,0.019394007,0.00039562996,0.01809844
0.068836145,0.068836145,0.068832956,0.013936345,0.06369849,0.005417799,-0.00031138398,0.042151447
0.068836145,0.068836145,0.068832956,0.007281413,0.019671546,0.008313422,-0.033000745,0.032047197
0.068836145,0.068836145,0.068832956,0.028270772,0.011994671,0.0061611813,-0.034103133,0.024074001
0.068836145,0.068836145,0.068832956,0.040866356,0.02123908,0.0070062373,0.017888397,0.020657223
0.068836145,0.068836145,0.068832956,0.0030359766,0.03157338,0.0062494883,-0.013185609,-0.034251854
0.068836145,0.068836145,0.068832956,0.009662392,0.023250721,-0.0033066592,0.017230583,-0.06968541
0.068836145,0.068836145,0.068832956,0.0015373727,0.07661537,-0.0065323357,-0.0006591731,-0.012489961
0.068836145,0.068836145,0.068832956,-0.0015369348,0.059174035,-0.0028497288,0.007294044,-0.025367035
0.068836145,0.068836145,0.068832956,0.0045102816,0.03304517,0.061534807,-0.011656774,0.060764447
0.068836145,0.068836145,0.068832956,-0.010424699,0.058683828,-0.004683349,-0.0047926456,0.020136388
0.068836145,0.068836145,0.068832956,0.0126929395,0.027658394,0.0030164784,-0.033191938,0.038183544
0.068836145,0.068836145,0.068832956,0.0019810216,0.0036773607,-0.0032619436,0.039508946,-0.0067819455
0.068836145,0.068836145,0.068832956,-0.00188101,0.0002749024,-0.0136303045,-0.01871678,0.0019076829
0.068836145,0.068836145,0.068832956,0.021699615,0.011111397,-0.029139536,0.02829788,-0.06869987
0.068836145,0.068836145,0.068832956,0.016669884,-0.014324384,-0.0145948315,-0.021320157,-0.012375504
0.068836145,0.068836145,0.068832956,0.0043265573,0.009493956,-0.023854263,0.03694846,0.012580048
0.068836145,0.068836145,0.068832956,0.031662956,-0.018590892,0.06403572,-0.0015612361,0.02767822
0.068836145,0.068836145,0.068832956,0.0566387,0.022061964,0.06318162,0.09784332,0.04531342
0.068836145,0.068836145,0.068832956,0.046093952,0.03655668,-0.0056162304,0.067706585,0.06395974
0.068836145,0.068836145,0.068832956,0.0131017845,0.011100134,-0.026715666,0.053724173,-0.021966934
0.068836145,0.068836145,0.068832956,-0.007532837,-0.014579766,-0.01714097,0.005301075,-0.024922112
0.068836145,0.068836145,0.068832956,-0.017031163,-0.035178613,-0.053772423,0.01237986,-0.05653052
0.068836145,0.068836145,0.068832956,-0.044311613,-0.043054376,-0.05540739,-0.035330348,-0.040603302
0.068836145,0.068836145,0.068832956,-0.048134048,-0.0465644,-0.06317006,-0.0477786,-0.04899995
0.068836145,0.068836145,0.068832956,0.0021664994,-0.012958449,0.03383781,-0.02786536,0.0050132293
0.068836145,0.068836145,0.068832956,0.008555947,0.012341157,0.039767493,0.028367694,0.017263569
0.068836145,0.068836145,0.068832956,0.041316986,0.038197853,0.07991974,0.08646127,0.08201207
0.068836145,0.068836145,0.068832956,0.016427271,0.013398098,0.0025244455,0.027859436,-0.016973713
0.068836145,0.068836145,0.068832956,-0.0048140204,0.018023575,0.02340645,0.012970219,0.028282484
0.068836145,0.068836145,0.068832956,0.004925912,0.035479024,-0.0121907685,0.013388228,0.00104402
0.068836145,0.068836145,0.068832956,0.017114196,-0.0043748957,0.036574952,-0.022141669,0.012669989
0.068836145,0.068836145,0.068832956,0.0066050356,0.014661591,-0.0057918373,-0.0007256551,0.010193197
0.068836145,0.068836145,0.068832956,0.051427584,0.04325135,0.04783642,0.028999481,0.046589047
0.068836145,0.068836145,0.068832956,0.0665209,0.060636997,0.067646,0.08375753,0.055331197
0.068836145,0.068836145,0.068832956,0.11020178,0.089226045,0.13694406,0.13645762,0.11382985
0.068836145,0.068836145,0.068832956,0.07234012,0.061304595,0.039432313,0.06449408,0.042161312
0.068836145,0.068836145,0.068832956,0.041926444,0.05974273,0.060201332,0.043309577,0.025871478
0.068836145,0.068836145,0.068832956,-0.0034705722,0.031646352,-0.0018319057,0.046620056,0.029230617
0.068836145,0.068836145,0.068832956,-0.010794062,-0.0060822484,0.0045012482,0.010867031,-0.016708326
0.068836145,0.068836145,0.068832956,-0.028974792,-0.022094272,-0.05409667,-0.044223633,-0.04091741
0.068836145,0.068836145,0.068832956,0.0016682723,0.02343713,0.0203752,-0.008086064,-0.012136127
0.068836145,0.068836145,0.068832956,-0.020554893,-0.044290155,-0.053992055,-0.019485567,-0.009199921
0.068836145,0.068836145,0.068832956,-0.011092763,0.004335265,0.09847186,0.004551104,-0.050601333
0.068836145,0.068836145,0.068832956,0.0046759676,0.0078030624,-0.041550852,-0.061020512,-0.029616343
0.068836145,0.068836145,0.068832956,0.0029961318,-0.012472841,-0.012560019,-0.045514658,-0.028383292
0.068836145,0.068836145,0.068832956,-0.036922783,0.008934692,-0.09181942,-0.0260321,0.029387798
0.068836145,0.068836145,0.068832956,0.020084463,-0.007542144,0.04503028,0.043343537,-0.023541614
0.068836145,0.068836145,0.068832956,-0.028987119,0.009298626,-0.051120717,-0.00797161,-0.01534104
0.068836145,0.068836145,0.068832956,-0.01366944,0.02050338,0.07282231,0.05506118,-0.014518691
0.068836145,0.068836145,0.068832956,-0.012777759,-0.023870796,-0.05607352,0.013255801,-0.012259536
0.068836145,0.068836145,0.068832956,-0.022160076,0.00091801706,0.04841183,0.047717933,-0.03043878
0.068836145,0.068836145,0.068832956,-0.0029525214,-0.0007028778,-0.014376145,-0.070772916,-0.013601873
0.068836145,0.068836145,0.068832956,0.004353027,-0.0016312525,-0.012087145,-0.024338251,0.008713853
0.068836145,0.068836145,0.068832956,-0.016705776,0.007922032,-0.05713971,-0.046515025,0.0003147117
0.068836145,0.068836145,0.068832956,0.023380667,0.027775574,-0.033462256,0.015896168,0.022884566
0.068836145,0.068836145,0.068832956,-0.009865124,0.021581,-0.032847565,-0.01939485,-0.0062637147
0.068836145,0.068836145,0.068832956,-0.033946577,0.012883961,0.041176982,0.039221935,-0.009259961
0.068836145,0.068836145,0.068832956,-0.009362558,-0.007929717,-0.03414023,-0.008983983,-0.063241236
0.068836145,0.068836145,0.068832956,-0.011138495,-0.014845944,0.04137413,0.051978186,-0.036253374
0.068836145,0.068836145,0.068832956,-0.008408033,-0.011847676,-0.014780098,-0.064510785,-0.014142162
0.068836145,0.068836145,0.068832956,0.0024120961,-0.008754866,0.008458057,-0.0036539335,0.056587756
0.068836145,0.068836145,0.068832956,-0.046544414,-0.0057013663,-0.041576687,-0.058129456,-0.034745164
0.068836145,0.068836145,0.068832956,0.03362245,0.009749418,-0.035768446,0.05646089,0.057341915
0.068836145,0.068836145,0.068832956,-0.015680198,0.008888686,0.026306612,-0.052552693,-0.029747155
0.068836145,0.068836145,0.068832956,0.0032481179,-0.0049693445,-0.008634685,0.053995676,0.030304393
0.068836145,0.068836145,0.068832956,-0.018849142,0.008085357,-0.016449116,-0.0408446,-0.081078626
0.068836145,0.068836145,0.068832956,-0.0010483811,0.0039264816,-0.03164183,0.06851167,0.0008639097
0.068836145,0.068836145,0.068832956,0.014069608,0.016327627,0.040253803,-0.07907066,-0.008440798
0.068836145,0.068836145,0.068832956,-0.0061228406,-0.006146966,0.0033268093,0.0063559804,0.05060977
0.068836145,0.068836145,0.068832956,-0.030354355,-0.01871294,0.0006614096,-0.050319456,-0.06762682
0.068836145,0.068836145,0.068832956,0.012673103,-0.00620411,-0.040797092,0.062301498,0.04006511
0.068836145,0.068836145,0.068832956,-0.0062569836,-0.0030712145,0.0468469,-0.06716517,-0.03073133
0.068836145,0.068836145,0.068832956,-0.0141306715,-0.0021471279,-0.038124703,0.013794298,0.04331991
0.068836145,0.068836145,0.068832956,-0.015417676,-0.006335753,-0.044355094,-0.059847448,-0.05380005
0.068836145,0.068836145,0.068832956,-0.017600577,-0.025191415,-0.032203216,0.050514884,-0.044589996
0.068836145,0.068836145,0.068832956,0.022748075,0.0037758525,0.026321866,-0.07819942,-0.031891122
0.068836145,0.068836145,0.068832956,0.004259863,-0.03006508,-0.011890026,0.012480962,-0.00022091054
0.068836145,0.068836145,0.068832956,-0.032408204,0.0059334547,0.03461565,-0.039063226,-0.031680305
0.068836145,0.068836145,0.068832956,0.02593628,-0.01847828,-0.047016688,0.057330582,0.03139625
0.068836145,0.068836145,0.068832956,-0.009194225,0.0016266503,0.037237242,-0.03232917,-0.014658902
0.068836145,0.068836145,0.068832956,0.05911955,0.004987643,-0.034550864,0.017400265,0.057027314
0.068836145,0.068836145,0.068832956,0.010547217,-0.0048997756,-0.0026434446,-0.026230242,-0.041941416
0.068836145,0.068836145,0.068832956,0.037001397,0.0033269941,0.00026766688,0.013544265,-0.019240156
0.068836145,0.068836145,0.068832956,0.01768351,0.005361068,0.010154908,-0.06333477,-0.0346034
0.068836145,0.068836145,0.068832956,0.04203848,0.0068490207,-0.02665064,0.02057338,-0.013298947
0.068836145,0.068836145,0.068832956,-0.04546231,0.00999643,-0.008184507,-0.007484994,-0.057099387
0.068836145,0.068836145,0.068832956,0.04607744,0.030362109,-0.042531278,0.052583724,-0.02154572
0.068836145,0.068836145,0.068832956,-0.013326771,-0.011029259,-0.04114341,0.046882525,-0.011693878
0.068836145,0.068836145,0.068832956,0.07922579,0.011465505,-0.046942625,0.04836383,0.062358215
0.068836145,0.068836145,0.068832956,0.008362892,-0.021861399,0.003125782,-0.011978699,-0.018090742
0.068836145,0.068836145,0.068832956,0.025950257,0.004244218,0.023421971,-0.016056882,-0.030567233
0.068836145,0.068836145,0.068832956,-0.016131865,-0.009547558,-0.018896123,-0.058053017,0.0071577
0.068836145,0.068836145,0.068832956,0.019266015,0.020252801,0.00024058919,-0.024542725,-0.017188208
0.068836145,0.068836145,0.068832956,-0.05485355,-0.008470615,0.03615661,-0.01684688,0.0065660155
0.068836145,0.068836145,0.068832956,0.04252766,0.01238838,-0.046928626,0.034904,-0.02617849
0.068836145,0.068836145,0.068832956,-0.013810696,-0.023026956,-0.041641388,0.050481193,-0.022403933
0.068836145,0.068836145,0.068832956,0.053909622,0.014757127,-0.047679245,0.03871711,-0.015781121
0.068836145,0.068836145,0.068832956,-0.02848239,-0.017690059,0.05031958,0.03630948,-0.012357943
0.068836145,0.068836145,0.068832956,0.007833156,0.010877497,0.00374368,-0.009290945,-0.012509239
0.068836145,0.068836145,0.068832956,-0.025613658,-0.0076432503,-0.00035384463,-0.05998487,0.023176733
0.068836145,0.068836145,0.068832956,0.009839213,0.038007647,-0.025828809,-0.045384303,0.019753955
0.068836145,0.068836145,0.068832956,-0.039797116,-0.01655118,-0.006246792,-0.015742078,-0.023609094
0.068836145,0.068836145,0.068832956,0.030123217,0.0048344503,-0.05525106,-0.006700226,-0.027530234
0.068836145,0.068836145,0.068832956,-0.018126825,-0.008496621,-0.0016524412,0.012452147,-0.040540893
0.068836145,0.068836145,0.068832956,0.032038834,0.005741222,-0.0690788,-2.6870934e-05,-0.020786814
0.068836145,0.068836145,0.068832956,-0.009685073,-0.0047879503,0.04991514,0.04267679,0.0024903023
0.068836145,0.068836145,0.068832956,-0.005812006,0.014660198,-0.028768957,0.00747486,-0.023574902
0.068836145,0.068836145,0.068832956,0.0076537877,0.016578807,0.026583176,-0.041716497,0.036240764
0.068836145,0.068836145,0.068832956,-0.03447739,0.019730024,-0.024111668,-0.044485487,-0.011328917
0.068836145,0.068836145,0.068832956,-0.0029799722,-0.015179189,0.05133967,-0.048262168,0.043438274
0.068836145,0.068836145,0.068832956,-0.014741325,-0.0026099058,-0.070955664,-0.025650537,-0.027534932
0.068836145,0.068836145,0.068832956,0.014525324,-0.0024490298,0.03925143,-0.007122754,-0.017378008
0.068836145,0.068836145,0.068832956,-0.034438353,0.0056263944,-0.034105692,0.015777094,-0.02937431
0.068836145,0.068836145,0.068832956,-0.0035100402,-0.0027092583,0.03767976,0.033454515,0.02508149
0.068836145,0.068836145,0.068832956,-0.042574838,-0.0078887995,-0.055952303,-0.011949329,-0.041682288
0.068836145,0.068836145,0.068832956,0.027097039,0.021978773,0.022122137,-0.029591003,-0.025167575
0.068836145,0.068836145,0.068832956,-0.04170625,0.0066982927,-0.04289779,-0.019919485,-0.048369046
0.068836145,0.068836145,0.068832956,0.0050548036,0.013469559,0.022486594,-0.058542676,0.023008838
0.068836145,0.068836145,0.068832956,-0.03767454,0.011671916,-0.0722855,-0.014673531,-0.03666713
0.068836145,0.068836145,0.068832956,0.0070042354,0.029032605,0.07505132,-0.044641845,0.023118533
0.068836145,0.068836145,0.068832956,-0.03792227,0.020915471,-0.046666555,0.034299087,-0.00061348494
0.068836145,0.068836145,0.068832956,0.0012336887,0.019253876,0.055583373,0.00026124963,0.03762638
0.068836145,0.068836145,0.068832956,-0.04142372,0.010913879,-0.029233575,0.010312913,-0.044472426
0.068836145,0.068836145,0.068832956,0.029754285,-0.0059478804,0.00652749,-0.040930588,-0.040863283
0.068836145,0.068836145,0.068832956,-0.041411716,-0.024146112,-0.04113339,0.020299958,-0.04190229
0.068836145,0.068836145,0.068832956,0.022490315,-0.0038426344,0.01061841,-0.05675824,0.032388136
0.068836145,0.068836145,0.068832956,-0.010816534,0.002979937,-0.07032756,0.009004156,-0.032127663
0.068836145,0.068836145,0.068832956,0.024440179,0.0070249545,0.029780021,-0.028999073,0.020173198
0.068836145,0.068836145,0.068832956,-0.03193392,-0.003925269,0.0008107542,0.06742815,0.0029612689
0.068836145,0.068836145,0.068832956,0.0048183575,0.021865036,0.021456162,-0.030449739,0.034508374
0.068836145,0.068836145,0.068832956,-0.036193095,0.008188465,-0.018528074,0.018170526,-0.04369546
0.068836145,0.068836145,0.068832956,0.0032156552,0.010325619,0.03107463,-0.058798715,-0.02572453
0.068836145,0.068836145,0.068832956,-0.03079316,-0.014310826,-0.028141107,0.038175013,-0.04406198
0.068836145,0.068836145,0.068832956,0.0062417705,-0.0040148664,0.0045241774,-0.055248152,0.0036460874
0.068836145,0.068836145,0.068832956,-0.016127732,-0.0015420134,-0.046389118,0.04832895,-0.032623753
0.068836145,0.068836145,0.068832956,0.011034632,-0.005614657,0.05312748,-0.064238116,0.020386554
0.068836145,0.068836145,0.068832956,-0.004361472,-0.028627792,-0.028043224,0.060481388,-0.0018145806
0.068836145,0.068836145,0.068832956,0.010280692,0.009941525,0.012626496,-0.032789536,0.008692048
0.068836145,0.068836145,0.068832956,-0.00077699375,-0.0076844627,-0.039882436,0.01074256,-0.050280552
0.068836145,0.068836145,0.068832956,-0.00064520416,0.0071414136,0.047184814,-0.051300768,-0.012613844
0.068836145,0.068836145,0.068832956,-0.0016224212,0.0019356385,-0.018708646,0.022964932,0.0062567685
0.068836145,0.068836145,0.068832956,-0.014161534,-0.021353368,-0.024274882,-0.03842832,-0.018330378
0.068836145,0.068836145,0.068832956,-0.0013525358,0.019054359,-0.06706235,0.028353384,0.010130163
0.068836145,0.068836145,0.068832956,0.029878892,-0.013459991,-0.009613712,0.04395406,-0.027493753
0.068836145,0.068836145,0.068832956,0.036377992,-0.0250137,0.0126722455,0.009881094,0.055004403
0.068836145,0.068836145,0.068832956,0.031881522,-0.004241597,0.0027624592,-0.015660774,-0.032401018
0.068836145,0.068836145,0.068832956,0.010114208,-0.019532913,-0.01521947,-0.041806813,-0.0006717576
0.068836145,0.068836145,0.068832956,0.00035419894,0.006477905,0.052665815,-0.028420499,0.008850777
0.068836145,0.068836145,0.068832956,-0.0047351215,0.0084838765,0.015363197,-0.025428893,-0.011822581
0.068836145,0.068836145,0.068832956,-0.027075091,-0.0044486993,-0.029189931,-0.022183634,-0.028017411
0.068836145,0.068836145,0.068832956,-0.0076301596,0.014378627,-0.023684643,0.013849662,-0.02434112
0.068836145,0.068836145,0.068832956,0.010863663,-0.024739966,-0.021965643,0.016646717,-0.044115804
0.068836145,0.068836145,0.068832956,0.049409077,-0.020264894,-0.02182389,0.010210852,0.017914325
0.068836145,0.068836145,0.068832956,0.007187408,-0.02719108,0.008897443,0.008926204,-0.007076919
0.068836145,0.068836145,0.068832956,0.0038923745,0.006002377,-0.029136471,-0.00917711,-0.004840341
0.068836145,0.068836145,0.068832956,0.0014917164,-0.01191497,0.009726473,-0.007063726,0.019676758
0.068836145,0.068836145,0.068832956,0.00038431524,0.018289793,0.0074261394,-0.03516151,-0.0031416337
0.068836145,0.068836145,0.068832956,-0.03044787,0.0023407175,-0.03983776,-0.011607604,0.016784033
0.068836145,0.068836145,0.068832956,-0.0038383363,0.009772453,-0.05546015,-0.031357814,-0.017762009
0.068836145,0.068836145,0.068832956,-0.01190105,-0.024084723,-0.0405597,0.036580555,0.05731008
0.068836145,0.068836145,0.068832956,0.014978919,0.011727812,0.014716698,-0.0029526453,0.023111636
0.068836145,0.068836145,0.068832956,-0.0020154333,-0.017325656,0.009077374,-0.029803775,0.0065477057
0.068836145,0.068836145,0.068832956,-0.028073303,0.013104846,0.014535829,0.01975404,-0.004733836
0.068836145,0.068836145,0.068832956,0.0076471716,-0.017028002,0.00966332,-0.00765642,0.03320505
0.068836145,0.068836145,0.068832956,0.0020698272,0.0170847,-0.010569372,0.012816412,-0.056538686
0.068836145,0.068836145,0.068832956,-0.022841241,-0.0075103543,-0.016936392,-0.018981377,7.546331e-05
0.068836145,0.068836145,0.068832956,-0.009992753,0.019369747,-0.010099363,-0.026793106,-0.042408764
0.068836145,0.068836145,0.068832956,-0.037617337,-0.0023124719,-0.044285696,0.012409548,0.07155445
0.068836145,0.068836145,0.068832956,-0.00084032887,0.010926639,0.042759266,-0.022473989,-0.025501538
0.068836145,0.068836145,0.068832956,-0.0146343345,-0.0202202,-0.014300687,-0.02972393,0.023873923
0.068836145,0.068836145,0.068832956,0.005172305,0.008530439,-0.008870681,0.014737129,-0.017634211
0.068836145,0.068836145,0.068832956,-0.00022608518,-0.014648776,-0.050183617,-0.009492165,0.035849344
0.068836145,0.068836145,0.068832956,-0.008082781,0.009583278,-0.015335085,0.0035266387,-0.07964805
0.068836145,0.068836145,0.068832956,-0.0024342185,-0.03571959,0.00051981624,-0.014055301,0.001913699
0.068836145,0.068836145,0.068832956,-0.013084043,0.058985036,-0.02014436,-0.025675824,-0.044176057
0.068836145,0.068836145,0.068832956,-0.01837306,-0.0025122273,-0.035113554,0.028386533,0.08530587
0.068836145,0.068836145,0.068832956,-0.0058264127,0.016224306,0.034723315,-0.034802698,-0.0028109336
0.068836145,0.068836145,0.068832956,-0.008961249,-0.0046455325,0.019194804,-0.022975087,0.005626603
0.068836145,0.068836145,0.068832956,0.014259332,-0.009052873,-0.004116046,-0.038731992,0.015175801
0.068836145,0.068836145,0.068832956,0.019914448,0.0008729663,-0.05057358,-0.018579401,-0.013537836
0.068836145,0.068836145,0.068832956,0.021713184,0.010814914,-0.047780417,0.008934486,-0.0625631
0.068836145,0.068836145,0.068832956,-0.009070987,-0.013484712,-0.0050818752,0.03157527,-0.023421654
0.068836145,0.068836145,0.068832956,-0.0014717506,0.0133161275,0.015683176,-0.016835805,0.006427484
0.068836145,0.068836145,0.068832956,-0.00985859,0.024632256,-0.036326833,0.018027162,0.05139672
0.068836145,0.068836145,0.068832956,-0.0010967511,0.0051268786,0.043953434,-0.076784514,-0.013965358
0.068836145,0.068836145,0.068832956,0.0146890925,0.0056348774,0.020176293,-0.008968693,-0.0059590884
0.068836145,0.068836145,0.068832956,0.04145638,-0.0012228894,0.014583919,-0.07628441,0.015027248
0.068836145,0.068836145,0.068832956,0.029816164,-0.005142806,-0.03931269,-0.002661928,-0.017428655
0.068836145,0.068836145,0.068832956,0.033006143,-0.008742334,-0.03236841,0.020820677,-0.027052952
0.068836145,0.068836145,0.068832956,0.012515091,0.035650413,-0.0007759326,0.053621393,0.009223572
0.068836145,0.068836145,0.068832956,0.025997773,-0.009097229,-0.03149389,-0.019604348,-0.002899992
0.068836145,0.068836145,0.068832956,0.018748164,0.038730536,-0.04754405,0.018375982,-0.0005215059
0.068836145,0.068836145,0.068832956,-0.017937385,0.007963762,-0.008746864,-0.023324618,0.013908525
0.068836145,0.068836145,0.068832956,-0.0029590635,0.017117662,0.037867688,-0.0033543094,-0.037288547
0.068836145,0.068836145,0.068832956,-0.017434593,-0.02592465,0.02349558,-0.061317496,0.04375279
0.068836145,0.068836145,0.068832956,-0.00044108494,0.022431407,0.0028155309,0.024081716,-0.024726607
0.068836145,0.068836145,0.068832956,-0.023662709,-0.011828963,-0.056333065,0.01167076,-0.0020724023
0.068836145,0.068836145,0.068832956,-0.0037764907,0.013585528,-0.030625125,0.045004454,0.0011438392
0.068836145,0.068836145,0.068832956,-0.0016463618,-0.011844337,-0.085986905,-0.019542458,0.0066575347
0.068836145,0.068836145,0.068832956,0.0019105827,0.016556611,-0.02607343,0.029436622,-0.010809151
0.068836145,0.068836145,0.068832956,-0.010438949,-0.0015815287,-0.022420181,-0.034297723,-0.035898175
0.068836145,0.068836145,0.068832956,-0.021370357,0.014472597,0.03062639,-0.02057979,0.014018499
0.068836145,0.068836145,0.068832956,-0.01950389,-0.0239324,0.04474153,-0.003988177,0.025202252
0.068836145,0.068836145,0.068832956,-0.028013011,0.0072903708,0.005658851,0.043931443,0.0025867224
0.068836145,0.068836145,0.068832956,0.008978384,-0.00989155,-0.007736337,0.012154546,-0.025193645
0.068836145,0.068836145,0.068832956,0.0038421983,-0.012341551,0.0088735465,0.01799185,-0.025576463
0.068836145,0.068836145,0.068832956,0.012921058,-0.0034593584,-0.035956614,-0.012915118,-0.01636283
0.068836145,0.068836145,0.068832956,-0.0022513343,-0.005894353,-0.022332713,0.017312922,-0.030207286
0.068836145,0.068836145,0.068832956,0.021361481,-0.0034167126,-0.023190001,-0.0012070409,-0.021764545
0.068836145,0.068836145,0.068832956,-0.007937207,0.01758164,-0.01610326,-0.03426754,-0.0155128585
0.068836145,0.068836145,0.068832956,0.014546229,-0.0015456141,0.0110575855,-0.015760593,0.03251438
0.068836145,0.068836145,0.068832956,-0.02136349,0.014255749,-0.03807021,0.020285897,0.00038023997
0.068836145,0.068836145,0.068832956,0.035613198,0.041832905,-0.011944483,-0.043465063,-0.004751503
0.068836145,0.068836145,0.068832956,-0.018284587,0.0056227557,0.0034553425,0.0034836398,-0.026620895
0.068836145,0.068836145,0.068832956,0.013033239,0.02678889,-0.027109487,-0.016887672,0.022678927
0.068836145,0.068836145,0.068832956,-0.0075017265,0.030800624,-0.005572029,-0.0021831281,0.041470833
0.068836145,0.068836145,0.068832956,0.03740223,0.00018069148,-0.020248925,-0.00049265183,0.052749917
0.068836145,0.068836145,0.068832956,-0.023200206,0.0039063897,-0.014711612,-0.057820752,0.025346981
0.068836145,0.068836145,0.068832956,0.04164511,-0.00015867667,0.00084048015,-0.0016619017,0.035250265
0.068836145,0.068836145,0.068832956,-0.009742002,-0.0047920477,-0.016172811,0.0037792483,0.009450063
0.068836145,0.068836145,0.068832956,0.028457489,0.03747628,-0.0029362813,0.002310584,-0.024978416
0.068836145,0.068836145,0.068832956,-0.03451342,0.006002446,-0.010147277,0.009052954,-0.009420379
0.068836145,0.068836145,0.068832956,0.027685808,0.03585066,0.024863895,0.067663856,0.012910564
0.068836145,0.068836145,0.068832956,-0.0048389486,0.04746429,-0.056643527,-0.016495578,0.044342007
0.068836145,0.068836145,0.068832956,0.026270479,0.045562584,-0.029728154,-0.022619953,0.033743914
0.068836145,0.068836145,0.068832956,-0.0057554785,0.015233606,0.0024063487,-0.0065145683,0.043223396
0.068836145,0.068836145,0.068832956,0.02277258,0.01727872,0.02021285,-0.026112743,-0.0032439968
0.068836145,0.068836145,0.068832956,0.022094347,-0.014814783,-0.01945906,-0.012290443,0.017710775
0.068836145,0.068836145,0.068832956,0.05198321,0.003997067,-0.014423947,0.004470939,-0.030281087
0.068836145,0.068836145,0.068832956,-0.0012719996,-0.00847444,-0.055043735,0.025435813,0.044034958
0.068836145,0.068836145,0.068832956,0.0023941854,-0.0038939929,-0.031094018,0.02002959,-0.029828442
0.068836145,0.068836145,0.068832956,0.018288277,0.006682268,-0.030166635,-0.010060789,0.03226229
0.068836145,0.068836145,0.068832956,-0.01662761,0.011030977,0.02725432,0.010134768,-0.028839668
0.068836145,0.068836145,0.068832956,-0.00309249,-0.009646394,0.023779185,0.038665906,0.03853302
0.068836145,0.068836145,0.068832956,-0.0019302634,0.017269636,0.0020527442,-0.04040329,0.007537229
0.068836145,0.068836145,0.068832956,-0.013918794,-0.007916764,-0.033227053,0.008624583,0.0060807094
0.068836145,0.068836145,0.068832956,0.025290355,0.015600388,0.004514744,0.0059690666,0.009445049
0.068836145,0.068836145,0.068832956,-0.00471982,-0.008861163,-0.08728937,0.09030065,0.0006661442
0.068836145,0.068836145,0.068832956,-0.019248381,0.015765391,-0.034743324,-0.01964641,-0.024053091
0.068836145,0.068836145,0.068832956,0.002622002,0.040860176,-0.030391147,0.029473659,-0.010497102
0.068836145,0.068836145,0.068832956,-0.019255243,0.056317754,0.07259579,-0.00093347084,-0.051043566
0.068836145,0.068836145,0.068832956,-0.008310418,-0.012537813,0.05522904,-0.0017666114,0.012659484
0.068836145,0.068836145,0.068832956,-0.0402844,0.054853473,-0.010334616,-0.07690203,-0.020349119
0.068836145,0.068836145,0.068832956,0.026417533,0.028190915,-0.030683491,0.0107646305,0.027196607
0.068836145,0.068836145,0.068832956,0.00010335011,-0.008530988,0.012887113,-0.005615426,0.008639553
0.068836145,0.068836145,0.068832956,0.018914498,-0.03435485,-0.03808938,0.04511048,0.027681256
0.068836145,0.068836145,0.068832956,0.011249474,0.01845224,-0.04220002,-0.025873227,-0.03496359
0.068836145,0.068836145,0.068832956,0.057382625,-0.010387998,-0.008777348,0.029774606,-0.0052700406
0.068836145,0.068836145,0.068832956,-0.0019011854,0.025556335,0.061974738,-0.008164695,-0.057796504
0.068836145,0.068836145,0.068832956,0.045085207,-0.030692441,-0.04308738,-0.003560536,-0.0026060508
0.068836145,0.068836145,0.068832956,0.013708965,0.022898925,-0.016609687,-0.048776787,-0.008404485
0.068836145,0.068836145,0.068832956,0.020293372,-0.016762337,-0.059327647,0.024312893,0.058155973
0.068836145,0.068836145,0.068832956,-0.011380516,0.0073469495,0.035156563,-0.019184502,0.027236424
0.068836145,0.068836145,0.068832956,0.018586524,-0.010360856,0.05426226,-4.0829804e-05,0.008066343
0.068836145,0.068836145,0.068832956,-0.008433978,0.0052205003,0.12788136,0.0007366103,-0.008935857
0.068836145,0.068836145,0.068832956,0.006579984,-0.05055488,0.13798138,-0.02056223,-0.026676694
0.068836145,0.068836145,0.068832956,-0.043968327,-0.026464725,0.1856496,-0.047764476,-0.053832877
0.068836145,0.068836145,0.068832956,-0.014930174,-0.066180676,0.16263355,-0.027011763,-0.053803783
0.068836145,0.068836145,0.068832956,0.017848412,0.03137416,0.12512532,-0.038513463,-0.05611154
0.068836145,0.068836145,0.068832956,0.033176538,0.0067867297,0.08967478,0.020164035,0.019250764
0.068836145,0.068836145,0.068832956,0.03612642,0.03599851,0.113333195,-0.025638448,0.029427508
0.068836145,0.068836145,0.068832956,0.040760648,0.015580307,0.077335626,0.021895967,0.04737304
0.068836145,0.068836145,0.068832956,0.0353935,0.02307209,0.06356392,0.037612446,-0.022526955
